"sites_sitename","Date","pre","wet","tmp","tmn","tmx","pet","SF","pre_detrended","wet_detrended","tmp_detrended","tmn_detrended","tmx_detrended","pet_detrended","site"
"Scotty_Creek","16/05/1939",38.6000022888184,10.76000023,8.90000057220459,2.90000009536743,14.9000005722046,2.90000009536743,-999,-31.9110038022366,239.073451718581,1.06699783325947,1.05692471135947,1.00508432443347,237.848841582656,"ScottyCreek"
"Scotty_Creek","16/06/1939",14.5,5.799999714,13.1999998092651,5.80000019073486,20.6000003814697,4,-999,-56.0244449697243,234.156326276463,5.36272721522517,3.95225055400039,6.70120794423225,238.991882010969,"ScottyCreek"
"Scotty_Creek","16/07/1939",35.2999992370605,7.529999733,16.1000003814697,9.30000019073486,22.8999996185303,3.70000004768372,-999,-35.2374504743275,235.927818302441,8.25859713410886,7.447729197306,8.99745685682062,238.733534178339,"ScottyCreek"
"Scotty_Creek","16/08/1939",26.6000003814697,6.739999771,14.6000003814697,7,22.3000011444092,3,-999,-43.9508869140129,235.180693414317,6.75433031144049,5.14305913146156,8.39358390448111,238.076574654327,"ScottyCreek"
"Scotty_Creek","16/09/1939",42.2000007629395,11.05999947,5.80000019073486,0.800000011920929,10.9000005722046,1.20000004768372,-999,-28.3643234536412,239.543568187189,-2.04993515213138,-1.06160849284866,-3.01029027190106,236.319615225678,"ScottyCreek"
"Scotty_Creek","16/10/1939",28.6000003814697,6.769999981,-5.40000009536743,-9.40000057220459,-1.39999997615814,0.400000005960464,-999,-41.9773266726396,235.295060705159,-13.2540616404539,-11.2661240036289,-15.3140386344999,235.561267303629,"ScottyCreek"
"Scotty_Creek","16/11/1939",44.6000022888184,12.71999931,-11.9000005722046,-16.2000007629395,-7.59999990463257,0,-999,-25.9907603717324,241.287935108026,-19.7583243233636,-18.0707873973391,-21.517910438712,235.204307821327,"ScottyCreek"
"Scotty_Creek","16/12/1939",8.90000057220459,7.299999714,-16.8999996185303,-21.3999996185303,-12.5,0,-999,-61.7037636471689,235.90942751899,-24.7624465931697,-23.2752968716409,-26.421656670183,235.245959940992,"ScottyCreek"
"Scotty_Creek","16/01/1940",4,4.639999866,-24,-28.8000011444092,-19.2000007629395,0,-999,-66.6171984978055,233.292302744851,-31.866706091474,-30.6799571307496,-33.1255275691944,235.289000464642,"ScottyCreek"
"Scotty_Creek","15/02/1940",7.70000028610229,3.9599998,-20,-25.8999996185303,-14.1999998092651,0.100000001490116,-999,-62.9301984788841,232.653794685809,-27.870826314582,-27.7844618804846,-28.1292710626949,235.430652585789,"ScottyCreek"
"Scotty_Creek","16/03/1940",12.4000005722046,6.960000038,-11.8000001907349,-19,-4.59999990463257,0.400000005960464,-999,-58.2431978199755,235.695286930765,-19.6749452449676,-20.8889663888219,-18.533014770698,235.772304709912,"ScottyCreek"
"Scotty_Creek","16/04/1940",9.90000057220459,2,0.900000035762787,-6.30000019073486,8.10000038146973,1.80000007152557,-999,-60.7566300924002,230.778161966617,-6.97919948552134,-8.19361857770351,-5.83688200486829,237.215345299113,"ScottyCreek"
"Scotty_Creek","16/05/1940",63.6000022888184,12.25,8,1.70000004768372,14.4000005722046,2.90000009536743,-999,-7.069626691992,241.069653973567,0.116684771269822,-0.198118071221214,0.459376278009703,238.356997442599,"ScottyCreek"
"Scotty_Creek","16/06/1940",47.9000015258789,11.55999947,11.9000005722046,5.5,18.3999996185303,3.60000014305115,-999,-22.7830583659555,240.422528517412,4.01243402060184,3.59723444215647,4.45550957108519,239.10003801391,"ScottyCreek"
"Scotty_Creek","16/07/1940",37,9.569999695,16.1000003814697,8.80000019073486,23.3999996185303,3.90000009536743,-999,-33.6960568840534,238.474020749356,8.20832117566322,6.8927393302129,9.45176937845834,239.441690085862,"ScottyCreek"
"Scotty_Creek","16/08/1940",68.3000030517578,12.21999931,14.6999998092651,7.80000019073486,21.6000003814697,2.79999995231628,-999,-2.40948336847559,241.166895438195,6.80407244637768,5.88809648577609,7.64790616589735,238.384730466429,"ScottyCreek"
"Scotty_Creek","16/09/1940",7.70000028610229,4.389999866,11.1999998092651,4.09999990463257,18.3999996185303,1.89999997615814,-999,-63.022914966461,233.379771068031,3.2998259063427,2.18345570355812,4.44404233496857,237.527771013885,"ScottyCreek"
"Scotty_Creek","16/10/1940",31.3999996185303,9.119999886,-0.5,-4.5,3.5,0.400000005960464,-999,-39.3359106047861,238.151263094966,-8.40428191298756,-6.42103275939893,-10.4596948698269,236.06942316331,"ScottyCreek"
"Scotty_Creek","16/11/1940",22.7000007629395,9.239999771,-18.5,-23.1000003814697,-13.9000005722046,0.100000001490116,-999,-48.0493368975472,238.314138053796,-26.4085252551172,-25.0256689899351,-27.8635567163675,235.812463682444,"ScottyCreek"
"Scotty_Creek","16/12/1940",11.6999998092651,8.529999733,-21.7000007629395,-25.8000011444092,-17.6000003814697,0,-999,-59.0623314652931,237.645630022725,-29.6126309231973,-27.730153797375,-31.5672923710731,235.754115800567,"ScottyCreek"
"Scotty_Creek","16/01/1941",19.3999996185303,8.349999428,-26,-30.6000003814697,-21.3999996185303,0,-999,-51.3757576845447,237.508504791549,-33.9168702835151,-32.534784202076,-35.3711510784559,235.797156324163,"ScottyCreek"
"Scotty_Creek","15/02/1941",13.1000003814697,5.579999924,-19.6000003814697,-24.8999996185303,-14.3000001907349,0.100000001490116,-999,-57.6887491659281,234.779997294472,-27.5209724450382,-26.8392629367282,-28.2748857453224,235.938808445257,"ScottyCreek"
"Scotty_Creek","16/03/1941",12.8000001907349,4.889999866,-11.6999998092651,-19.3000011444092,-4.09999990463257,0.400000005960464,-999,-58.0013078813086,234.130106176495,-19.6249354590443,-21.2435925066489,-18.0784942621907,236.279072165341,"ScottyCreek"
"Scotty_Creek","16/04/1941",1.39999997615814,1.25999999,1.5,-5.59999990463257,8.60000038146973,1.80000007152557,-999,-69.4147320213836,230.542981374309,-6.42917098615539,-7.5482154655237,-5.38235076614894,237.722112754488,"ScottyCreek"
"Scotty_Creek","16/05/1941",60.9000015258789,9.739999771,7.20000028610229,1.5,13,2.60000014305115,-999,-9.92772067115047,239.064473162223,-0.733267833053953,-0.452688290307361,-0.986082641296663,238.563764945605,"ScottyCreek"
"Scotty_Creek","16/06/1941",51.7999992370605,10.57999992,15.6000003814697,8.90000057220459,22.3999996185303,4,-999,-19.0411454433416,239.947348385031,7.66250019555549,6.9426928481034,8.4100620161837,240.006805326127,"ScottyCreek"
"Scotty_Creek","16/07/1941",39.4000015258789,8.68999958,18.8000011444092,11.6999998092651,25.8999996185303,4.09999990463257,-999,-31.4541319518529,238.098840051939,10.8584069993627,9.73822398292197,11.9063322972921,240.148457350341,"ScottyCreek"
"Scotty_Creek","16/08/1941",33,8.239999771,13.6000003814697,6.80000019073486,20.3999996185303,2.60000014305115,-999,-37.8675545054344,237.69171531674,5.65417745930583,4.83360972846563,6.40247917508516,238.691498112323,"ScottyCreek"
"Scotty_Creek","16/09/1941",38.4000015258789,9.829999924,4.90000009536743,-0.300000011920929,10.1000003814697,1.10000002384186,-999,-32.4809732622977,239.324590543539,-3.05004992454489,-2.27100265933542,-3.90137224596952,237.234538516673,"ScottyCreek"
"Scotty_Creek","16/10/1941",22.1000003814697,8.649999619,-1.89999997615814,-5.5,1.70000004768372,0.300000011920929,-999,-48.7939610645026,238.186082245437,-9.85413913207499,-7.47546371104291,-12.3050996041103,236.47619062432,"ScottyCreek"
"Scotty_Creek","16/11/1941",33.9000015258789,11.61999989,-16.2000007629395,-20.3000011444092,-12.1000003814697,0,-999,-37.00737872672,241.198957590229,-24.1583636972915,-22.2800721937146,-26.1089503638753,236.219231135948,"ScottyCreek"
"Scotty_Creek","16/12/1941",20,8.819999695,-23.7000007629395,-28.5,-18.8999996185303,0,-999,-50.9203654753328,238.440449402122,-31.6624496116739,-30.4845274068779,-32.9126748271048,236.260883255507,"ScottyCreek"
"Scotty_Creek","16/01/1942",18.8000011444092,8.369999886,-16.3999996185303,-21.6000003814697,-11.3000001907349,0,-999,-52.13378164787,238.033324666907,-24.3666689070656,-23.5891302477501,-25.3165238670918,236.303923779047,"ScottyCreek"
"Scotty_Creek","15/02/1942",9.40000057220459,7.049999714,-19.8000011444092,-25.3999996185303,-14.1999998092651,0.100000001490116,-999,-61.5467659946171,236.754816501793,-27.7707531071452,-27.3935811055866,-28.2202469045384,236.445575900087,"ScottyCreek"
"Scotty_Creek","16/03/1942",12.5,5.859999657,-10.5,-17.6000003814697,-3.40000009536743,0.400000005960464,-999,-58.459316867324,235.60492538478,-18.4746970267113,-19.5978828770331,-17.4238456476324,236.785839620118,"ScottyCreek"
"Scotty_Creek","16/04/1942",19.6000003814697,7.199999809,-3.40000009536743,-9.90000057220459,3.10000014305115,1.39999997615814,-999,-51.3727315801319,236.987800610556,-11.3789126013511,-11.9024782713623,-10.9276911116397,237.828880113841,"ScottyCreek"
"Scotty_Creek","16/05/1942",9.19999980926514,5.449999809,9.30000019073486,2.29999995231628,16.3000011444092,3.29999995231628,-999,-61.7857137662205,235.279292617432,1.31700982444402,0.293077676348271,2.26858915347402,239.770532209535,"ScottyCreek"
"Scotty_Creek","16/06/1942",22.5,6.509999752,14.8000001907349,7.20000028610229,22.5,4.30000019073486,-999,-48.4991271464901,236.382167634201,6.81279773038678,5.18848776269897,8.46474419217543,240.813572971469,"ScottyCreek"
"Scotty_Creek","16/07/1942",23.8000011444092,7.46999979,16.6000003814697,9.5,23.7000007629395,3.79999995231628,-999,-47.212106135263,237.383659679072,8.60872334572226,7.48404771086064,9.66102604790755,240.355224852577,"ScottyCreek"
"Scotty_Creek","16/08/1942",25.3999996185303,7.75,14.8000001907349,8,21.6000003814697,2.90000009536743,-999,-45.6255196953027,237.706534962834,6.80451446445018,5.97946245004109,7.55718374398164,239.498265519135,"ScottyCreek"
"Scotty_Creek","16/09/1942",24.2000007629395,8.210000038,7.70000028610229,2.20000004768372,13.3000001907349,1.39999997615814,-999,-46.8389297988358,238.209410074593,-0.299692394142101,0.174879782615262,-0.746657403105893,238.041305923426,"ScottyCreek"
"Scotty_Creek","16/10/1942",16,6.420000076,1,-3.29999995231628,5.30000019073486,0.5,-999,-55.0519084369317,236.460902119454,-7.00376226821414,-5.32955267187486,-8.75037353567545,237.18295806678,"ScottyCreek"
"Scotty_Creek","16/11/1942",16,9.309999466,-18.5,-22.1000003814697,-14.9000005722046,0,-999,-55.0653181275703,239.393776583207,-26.5079657916074,-24.1341307844367,-28.9542133474163,236.725998590272,"ScottyCreek"
"Scotty_Creek","16/12/1942",23.1000003814697,12.46000004,-26.8999996185303,-31.1000003814697,-22.8000011444092,0,-999,-47.9782941076278,242.585269164061,-34.9120316696725,-33.1385583552949,-36.8579282020415,236.767650709775,"ScottyCreek"
"Scotty_Creek","16/01/1943",6.59999990463257,5.670000076,-26,-31.5,-20.5,0,-999,-64.4917027042422,235.838144273806,-34.0162321264122,-33.5431305962116,-34.5617641903843,236.810691233256,"ScottyCreek"
"Scotty_Creek","15/02/1943",14.9000005722046,7.299999714,-17.1000003814697,-22.7000007629395,-11.5,0,-999,-56.204676871452,237.509635918654,-25.1202954221378,-24.7475540182268,-25.56547661451,236.852343352749,"ScottyCreek"
"Scotty_Creek","16/03/1943",28.8000011444092,12,-17.3000011444092,-24.2000007629395,-10.4000005722046,0.400000005960464,-999,-42.3172179212667,242.249745144603,-25.3242220992399,-26.2518269495274,-24.4690649918666,237.292607074215,"ScottyCreek"
"Scotty_Creek","16/04/1943",12.8000001907349,5.629999638,1,-6.20000028610229,8.19999980926514,1.80000007152557,-999,-58.3306246523163,235.922619856339,-7.02841591128951,-8.25639157543945,-5.8728989010133,238.735647663247,"ScottyCreek"
"Scotty_Creek","16/05/1943",19.3999996185303,5.96999979,7.20000028610229,0.699999988079071,13.6999998092651,2.79999995231628,-999,-51.7435977827981,236.304112015177,-0.832473573656612,-1.36080666300208,-0.376608568848235,239.777299663516,"ScottyCreek"
"Scotty_Creek","16/06/1943",18.6000003814697,7.369999886,13.1000003814697,6.20000028610229,20.1000003814697,3.79999995231628,-999,-52.5570011928571,237.746987184906,5.06333505551504,4.13463366384778,6.01955964912854,240.820340186973,"ScottyCreek"
"Scotty_Creek","16/07/1943",67.4000015258789,11.46999931,16.1000003814697,9.69999980926514,22.5,3.5,-999,-3.76997104756077,241.888478615737,8.05928049273277,7.63022280475342,8.41585147760679,240.561992354126,"ScottyCreek"
"Scotty_Creek","16/08/1943",38.9000015258789,10.2699995,14.3000001907349,7.80000019073486,20.8999996185303,2.70000004768372,-999,-32.2833736026673,240.731353879459,6.25509234254768,5.72566837429182,6.8120206862311,239.805032925256,"ScottyCreek"
"Scotty_Creek","16/09/1943",18.3000011444092,8.170000076,8.80000019073486,2.79999995231628,14.9000005722046,1.5,-999,-52.8967757118626,238.674229529178,0.750906171430524,0.721115956298896,0.808192221085639,238.648073401013,"ScottyCreek"
"Scotty_Creek","16/10/1943",6.90000009536743,5.5,2.20000004768372,-2,6.40000009536743,0.600000023841858,-999,-64.3097453837743,236.045721459999,-5.85314339833269,-4.083286818182,-7.69551319941517,237.78972554431,"ScottyCreek"
"Scotty_Creek","16/11/1943",17.5,8.130000114,-8.30000019073486,-12.4000005722046,-4.30000019073486,0,-999,-53.7231455686264,238.718596647711,-16.3573262768534,-14.4878343699103,-18.3993409483568,237.232766043899,"ScottyCreek"
"Scotty_Creek","16/12/1943",13.4000005722046,7.669999599,-17.6000003814697,-22.5,-12.6999998092651,0,-999,-57.8361120273788,238.300088139525,-25.6613724695549,-24.5922315747084,-26.8030436140046,237.274418163343,"ScottyCreek"
"Scotty_Creek","16/01/1944",13.6999998092651,5.730000019,-18.1000003814697,-23.2000007629395,-13,0,-999,-57.549511228096,236.40296363323,-26.1655515629443,-25.296774090679,-27.1068693040718,237.317458686764,"ScottyCreek"
"Scotty_Creek","15/02/1944",13.6000003814697,11.03999996,-20.2000007629395,-24.8999996185303,-15.5,0,-999,-57.662476081915,241.754455581038,-28.269594506597,-27.0011656527625,-29.6105704474385,237.359110806199,"ScottyCreek"
"Scotty_Creek","16/03/1944",19.5,8.229999542,-13.5,-20.1000003814697,-6.90000009536743,0.300000011920929,-999,-51.7754410953276,238.985947169842,-21.5736346087208,-22.2055566193501,-21.0142707473069,237.700762937549,"ScottyCreek"
"Scotty_Creek","16/04/1944",14,4.929999828,2.90000009536743,-3.29999995231628,9.10000038146973,1.80000007152557,-999,-57.2888370441073,235.728822529536,-5.17780828725583,-5.41009009826488,-5.01809282699993,239.243803520559,"ScottyCreek"
"Scotty_Creek","16/05/1944",20.3999996185303,8.789999962,10,3.5,16.6000003814697,3.20000004768372,-999,-50.9018004332087,239.630314670334,1.9181542139562,1.38552475782131,2.47820888270358,240.685455616137,"ScottyCreek"
"Scotty_Creek","16/06/1944",120.200004577637,14.29999924,14.1000003814697,8,20.3000011444092,3.60000014305115,-999,48.8848102622706,245.183189022021,6.01398440596454,5.88099613994741,6.17438907066271,241.128496234899,"ScottyCreek"
"Scotty_Creek","16/07/1944",47.9000015258789,13.05999947,15.9000005722046,9.5,22.3000011444092,3.5,-999,-23.4281541598528,243.984681258812,7.80995066918668,7.37661617526191,8.17069270138025,241.070148211258,"ScottyCreek"
"Scotty_Creek","16/08/1944",22.8999996185303,7.71999979,13.9000005722046,7.40000009536743,20.5,2.70000004768372,-999,-48.4415486323051,238.687556652492,5.80578407874588,5.27209296762433,6.36687297049528,240.313188782326,"ScottyCreek"
"Scotty_Creek","16/09/1944",37.7999992370605,9.75,8.10000038146973,2.60000014305115,13.6000003814697,1.39999997615814,-999,-33.5549407105804,240.760431936168,0.00161913206446407,0.46757242259313,-0.536944221346436,239.05622923418,"ScottyCreek"
"Scotty_Creek","16/10/1944",31.7000007629395,8.859999657,1.30000007152557,-2.79999995231628,5.40000009536743,0.5,-999,-39.6678980613113,239.911923599949,-6.80240983674853,-4.93679985354617,-8.74063796693427,238.197881377416,"ScottyCreek"
"Scotty_Creek","16/11/1944",16.8999996185303,11.55999947,-14,-17.1000003814697,-11,0,-999,-54.4812891838979,242.654798486618,-22.1065710438212,-19.2413155243042,-25.1444536369279,237.740921900784,"ScottyCreek"
"Scotty_Creek","16/12/1944",13.4000005722046,8.510000229,-16.3000011444092,-21.3000011444092,-11.4000005722046,0,-999,-57.9942454372122,239.646291252391,-24.4105973367848,-23.445683278146,-25.5481457312193,237.782574020168,"ScottyCreek"
"Scotty_Creek","16/01/1945",10.6999998092651,9.260000229,-22.7000007629395,-27.1000003814697,-18.3000011444092,0,-999,-60.7076344464162,240.439166326054,-30.8147544566939,-29.2501923823224,-32.4519598728191,237.825614543526,"ScottyCreek"
"Scotty_Creek","15/02/1945",10.3000001907349,10.32999992,-18.8000011444092,-24,-13.6000003814697,0.100000001490116,-999,-61.1205895894761,241.55065802382,-26.9187764632369,-26.1545537795149,-27.7556486883122,237.96726666439,"ScottyCreek"
"Scotty_Creek","16/03/1945",7.40000009536743,6.949999809,-10.9000005722046,-17.7000007629395,-4.20000028610229,0.400000005960464,-999,-64.0331125675965,238.210766852691,-19.02266181029,-19.858768484246,-18.3592142746779,238.30753038425,"ScottyCreek"
"Scotty_Creek","16/04/1945",10.6999998092651,7.399999619,-7.70000028610229,-13.6000003814697,-1.89999997615814,1,-999,-60.7464985205059,238.703641736342,-15.8268136392276,-15.7632699987419,-16.0630245639845,238.950570901632,"ScottyCreek"
"Scotty_Creek","16/05/1945",13.1999998092651,5.940000057,6.40000009536743,-0.100000001490116,12.9000005722046,2.79999995231628,-999,-58.2594515393603,237.285134181098,-1.73082966088245,-2.26762366747126,-1.26671071528134,240.792222973307,"ScottyCreek"
"Scotty_Creek","16/06/1945",51.4000015258789,10.28999996,14.3000001907349,7.90000009536743,20.8000011444092,3.90000009536743,-999,-20.0728337249305,241.678009157743,6.1650219862815,5.72787996349759,6.62948127839976,241.935263639689,"ScottyCreek"
"Scotty_Creek","16/07/1945",40.5,13.63000011,16.3000011444092,9.80000019073486,22.8000011444092,3.70000004768372,-999,-30.9857865556021,245.059501314492,8.16101009152983,7.62353127554879,8.62579653719332,241.776915711354,"ScottyCreek"
"Scotty_Creek","16/08/1945",21.8999996185303,7.819999695,15.1999998092651,7.70000028610229,22.7000007629395,3.10000014305115,-999,-49.5991690614964,239.292375973129,7.05686398764013,5.51904035662739,8.52198960390179,241.219956330042,"ScottyCreek"
"Scotty_Creek","16/09/1945",46.2999992370605,10.22999954,6.80000019073486,1.89999997615814,11.8000001907349,1.30000007152557,-999,-25.2125506589206,241.745250891762,-1.34727852501593,-0.285448189044369,-2.38181648792404,239.462996781831,"ScottyCreek"
"Scotty_Creek","16/10/1945",21,9.149999619,0.400000005960464,-3.79999995231628,4.59999990463257,0.5,-999,-50.5254985916453,240.7067429775,-7.75128617433219,-5.9897889208487,-9.58549855076353,238.704648829638,"ScottyCreek"
"Scotty_Creek","16/11/1945",23.8999996185303,11.65999985,-20,-23.8999996185303,-16.2000007629395,0.100000001490116,-999,-47.6388783915897,243.259618282126,-28.1554253765467,-26.0942713397446,-30.3893027025511,238.347689354433,"ScottyCreek"
"Scotty_Creek","16/12/1945",28.6000003814697,13.71000004,-25.8999996185303,-30.3000011444092,-21.6000003814697,0,-999,-42.9518245785162,245.351110478857,-34.0594288752853,-32.4986083529529,-35.7929821253568,238.289341472264,"ScottyCreek"
"Scotty_Creek","16/01/1946",17,11.75999928,-25.6000003814697,-29.3999996185303,-21.8999996185303,0,-999,-54.5652025679703,243.443984792475,-33.763565124811,-31.6030840765373,-36.0967828056586,238.332381995558,"ScottyCreek"
"Scotty_Creek","15/02/1946",13.9000005722046,11.73999977,-26.3999996185303,-31.2000007629395,-21.6000003814697,0,-999,-57.6781471872685,243.465477289199,-34.5675646464912,-33.4074153730168,-35.8004613951013,238.374034114869,"ScottyCreek"
"Scotty_Creek","16/03/1946",11.1000003814697,7.129999638,-10.1000003814697,-16.7000007629395,-3.60000014305115,0.400000005960464,-999,-60.4906602367783,238.895586097029,-18.2714306665367,-18.9115986860089,-17.8040154625942,238.814297836158,"ScottyCreek"
"Scotty_Creek","16/04/1946",13.3000001907349,5.190000057,0.600000023841858,-5.90000009536743,7.09999990463257,1.60000002384186,-999,-58.3040353406404,236.998461589637,-7.57556025369252,-8.11606711271523,-7.10781383705177,240.057338377317,"ScottyCreek"
"Scotty_Creek","16/05/1946",33.9000015258789,9.829999924,8.10000038146973,2.20000004768372,14.1000003814697,2.79999995231628,-999,-37.7169765798649,241.67995346335,-0.0795548558468688,-0.0203892159984376,-0.11148825932777,241.298990425086,"ScottyCreek"
"Scotty_Creek","16/06/1946",25.3999996185303,10.46999931,13.8000001907349,7.20000028610229,20.5,3.79999995231628,-999,-46.2303515578872,242.36282792295,5.61631869838422,4.97514747893213,6.28471499112163,242.342030948353,"ScottyCreek"
"Scotty_Creek","16/07/1946",47,11.36999989,15.8000001907349,9.40000057220459,22.2000007629395,3.5,-999,-24.6432919615616,243.304320509656,7.61232736065952,7.1708308993328,7.98104284518974,242.083683115321,"ScottyCreek"
"Scotty_Creek","16/08/1946",14.4000005722046,8.979999542,14.9000005722046,7.70000028610229,22.1000003814697,3,-999,-57.25666260477,240.957195235248,6.70820523516394,5.46637263878771,7.87724815470472,241.626723638576,"ScottyCreek"
"Scotty_Creek","16/09/1946",23.3000011444092,9.859999657,7.5,2.10000014305115,13,1.39999997615814,-999,-48.3700323002532,241.880070423837,-0.69591593528016,-0.138082641716926,-1.22654548750272,240.069764137984,"ScottyCreek"
"Scotty_Creek","16/10/1946",13.6999998092651,9.340000153,-2,-5.59999990463257,1.60000002384186,0.400000005960464,-999,-57.9829716986751,241.401562926532,-10.1999017911682,-7.84239140731172,-12.6302153618897,239.111416287054,"ScottyCreek"
"Scotty_Creek","16/11/1946",12.8000001907349,10.73999977,-16.8999996185303,-21.6000003814697,-12.3000001907349,0.100000001490116,-999,-58.8963397104384,242.844437617113,-25.1040182444544,-23.8468414260679,-26.53400677089,238.854456805822,"ScottyCreek"
"Scotty_Creek","16/12/1946",25,13.52999973,-29.2000007629395,-33.7000007629395,-24.7000007629395,0,-999,-46.709276144337,245.675929583801,-37.4080015978856,-35.9511451021851,-38.9376752394158,238.79610892359,"ScottyCreek"
"Scotty_Creek","16/01/1947",29.1000003814697,10.63000011,-27.3999996185303,-31.8999996185303,-23,0,-999,-42.6226422690036,242.818805037374,-35.6121135149426,-34.1555878872908,-37.2414635999779,238.839149446817,"ScottyCreek"
"Scotty_Creek","15/02/1947",18.3999996185303,8.739999771,-26.3000011444092,-31.8000011444092,-20.8999996185303,0.100000001490116,-999,-53.3355774427922,240.970296705055,-34.5160935936481,-34.0598872684971,-35.1451291085389,238.980801567553,"ScottyCreek"
"Scotty_Creek","16/03/1947",10.9000005722046,7.899999619,-11.1000003814697,-17.7000007629395,-4.5,0.400000005960464,-999,-60.8480788921537,240.170405492842,-19.3199370527486,-19.9640389322993,-18.7486722443179,239.32106528729,"ScottyCreek"
"Scotty_Creek","16/04/1947",24.6000003814697,7.159999847,-5.09999990463257,-10.9000005722046,0.699999988079071,1.10000002384186,-999,-47.1614427818481,239.473280794404,-13.3240440530242,-13.1684743608574,-13.5524583162012,240.064105828382,"ScottyCreek"
"Scotty_Creek","16/05/1947",26.8000011444092,8.260000229,6.59999990463257,0.600000023841858,12.6999998092651,2.70000004768372,-999,-44.9743737042127,240.614773183074,-1.62801738584485,-1.67276356674046,-1.55612141726524,241.705757971454,"ScottyCreek"
"Scotty_Creek","16/06/1947",37.7999992370605,10.30000019,12.4000005722046,6.09999990463257,18.8000011444092,3.5,-999,-33.9877373924411,242.697648217628,4.16787960074476,3.82280634650862,4.54009593956451,242.548798446969,"ScottyCreek"
"Scotty_Creek","16/07/1947",20.7000007629395,9.420000076,16,9,23.1000003814697,3.79999995231628,-999,-51.1006656896584,241.85914011029,7.76390956435369,6.7185221166689,8.83643427085645,242.890450518505,"ScottyCreek"
"Scotty_Creek","16/08/1947",62.9000015258789,11.88999939,11,4.90000009536743,17.2000007629395,2.29999995231628,-999,-8.91402477713539,244.372014497837,2.75980968814986,2.61409791116226,2.93265275971999,241.433491041693,"ScottyCreek"
"Scotty_Creek","16/09/1947",40.2999992370605,8.699999809,7,0.800000011920929,13.1999998092651,1.5,-999,-31.5273859305948,241.224889990379,-1.24428825126929,-1.49032358783949,-1.07112902510422,240.676531612558,"ScottyCreek"
"Scotty_Creek","16/10/1947",22.8999996185303,7.21999979,0.300000011920929,-4.20000028610229,4.80000019073486,0.400000005960464,-999,-48.9403125410757,239.78638197803,-7.94825214111243,-6.49459992447723,-9.47478650090963,239.618183737721,"ScottyCreek"
"Scotty_Creek","16/11/1947",26.8000011444092,11.5,-12.6000003814697,-16,-9.30000019073486,0,-999,-45.0536679308486,244.109257261565,-20.8523466567212,-18.2990153658219,-23.5785656219884,239.261224254931,"ScottyCreek"
"Scotty_Creek","16/12/1947",15.1000003814697,10.5199995,-19.3000011444092,-23.8000011444092,-14.8000001907349,0,-999,-56.7665937937166,243.170748768208,-27.5563076235325,-26.1032870376168,-29.0822214533946,239.302876374122,"ScottyCreek"
"Scotty_Creek","16/01/1948",21.1000003814697,10.21999931,-20.7000007629395,-25.7000007629395,-15.8000001907349,0,-999,-50.7799487481996,242.913623651735,-28.9603975392537,-28.0076966819704,-30.0859980977866,239.345916897281,"ScottyCreek"
"Scotty_Creek","15/02/1948",19.6000003814697,11.25,-24.6000003814697,-30.7000007629395,-18.5,0.100000001490116,-999,-52.2928719443605,243.985116348371,-32.8643536563481,-33.0119616853191,-32.7896517091047,239.487569017952,"ScottyCreek"
"Scotty_Creek","16/03/1948",18,8.93999958,-17.3000011444092,-24.7000007629395,-10,0.400000005960464,-999,-53.9057945814291,241.716607935003,-25.5683090929455,-27.0162239673952,-24.2933045118817,239.829221141597,"ScottyCreek"
"Scotty_Creek","16/04/1948",23.8999996185303,5.859999657,-8.30000019073486,-15.6999998092651,-1,1.20000004768372,-999,-48.0191469692535,238.679483085518,-16.5723927164356,-18.0206245099369,-15.2970780241176,240.672261706461,"ScottyCreek"
"Scotty_Creek","16/05/1948",21.3999996185303,8.039999962,10.1000003814697,3.5,16.8000011444092,3.29999995231628,-999,-50.5320673037214,240.900975397142,1.82365689789208,1.1751185593845,2.49927235179315,242.813913730258,"ScottyCreek"
"Scotty_Creek","16/06/1948",59.6000022888184,10.72999954,14.8000001907349,8.30000019073486,21.3999996185303,3.90000009536743,-999,-12.345414648651,243.63385004865,6.51957597309769,5.97072298675988,7.09549941739714,243.456954396439,"ScottyCreek"
"Scotty_Creek","16/07/1948",82.5,10.59000015,17.1000003814697,9.90000057220459,24.3000011444092,4,-999,10.5416646607231,243.535342665267,8.81562892836417,7.5664721818704,9.99185221217697,243.598606420223,"ScottyCreek"
"Scotty_Creek","16/08/1948",72.5,11.36999989,14.3000001907349,7.59999990463257,21,2.79999995231628,-999,0.528316648509815,244.358217478767,6.01155185336129,5.2620814953494,6.68808176612023,242.441646895658,"ScottyCreek"
"Scotty_Creek","16/09/1948",42.6000022888184,10.5199995,8,2.90000009536743,13.1000003814697,1.30000007152557,-999,-29.3850280524472,243.551092162262,-0.292523262731157,0.557694590674386,-1.21568608219314,240.984687537979,"ScottyCreek"
"Scotty_Creek","16/10/1948",14.5,8.130000114,0.600000023841858,-4.80000019073486,6,0.600000023841858,-999,-57.4979458066346,241.202584782867,-7.69646484838872,-7.14654848542533,-8.31933211637573,240.326339609431,"ScottyCreek"
"Scotty_Creek","16/11/1948",29.7000007629395,13.40999985,-13.9000005722046,-17.8000011444092,-10.1000003814697,0,-999,-42.3112900127474,246.525459592355,-22.2005365105241,-20.1509307737279,-24.423098616284,239.769380108689,"ScottyCreek"
