"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh","agb","agb_inc","BAI","Date","CO2","residuals","wet","pet"
"NewMexico","NewMexico.lts350b",0.31,1968,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.15961,0.2104462,0.0008605948,2.66403,"15/06/1968",321.7668,0.79118581988341,-3.9870719831058,3.00204129265558
"NewMexico","NewMexico.lts350b",0.38,1969,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.23028,0.2116018,0.001155601,3.573862,"15/06/1969",322.824,1.63083657340048,-2.72217159481923,2.93757459592268
"NewMexico","NewMexico.lts350b",0.07,1970,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.24231,0.2117988,0.0001970299,0.6089579,"15/06/1970",323.8883,-1.4172005289452,-4.23526564499986,3.03977488374766
"NewMexico","NewMexico.lts350b",0.04,1971,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.25301,0.2119742,0.0001754195,0.5420727,"15/06/1971",324.9674,-1.58159627333906,-4.65335969038661,3.00864196539566
"NewMexico","NewMexico.lts350b",0.09,1972,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.26955,0.2122455,0.0002712829,0.8381309,"15/06/1972",326.0949,-1.39884140730911,-4.40646198073473,2.97751475716366
"NewMexico","NewMexico.lts350b",0.44,1973,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.35124,0.2135886,0.001343059,4.146282,"15/06/1973",327.2837,1.77899305056981,-3.18056160283267,2.81304831474305
"NewMexico","NewMexico.lts350b",0.11,1974,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.37481,0.2139769,0.0003883489,1.197948,"15/06/1974",329.7425,-1.31751371317772,-4.69365564097926,3.44858190411137
"NewMexico","NewMexico.lts350b",0.32,1975,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.43026,0.2148925,0.0009155526,2.822527,"15/06/1975",331.166363636364,0.14073684963701,-3.82574966097328,2.78411546169034
"NewMexico","NewMexico.lts350b",0.32,1976,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.49242,0.2159215,0.001028972,3.169353,"15/06/1976",332.055,0.303455355975116,-4.07385206325044,2.91965507906989
"NewMexico","NewMexico.lts350b",0.16,1977,"PIST2","Pinus","strobiformis","NewMexico.lts350",NA,"alive",32.52685,0.2164927,0.0005712213,1.75814,"15/06/1977",333.8375,-1.30850415053897,-3.71095166089514,3.05518850949188
